Sale Start date,Sale End date,DSP,Sale Store Name,Sale Type,Sale User Type,Territory,Product UPC,Product Reference,Product Catalog Number,Product Label,Product Artist,Product Title,Asset Artist,Asset Title,Asset Version,Asset Duration,Asset ISRC,Asset Reference,Asset/Product,Product Quantity,Asset Quantity,Original Gross Income,Original currency,Exchange Rate,Converted Gross Income,Contract deal term,Reported Royalty,Currency,Report Run ID,Report ID,Sale ID
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,FR,8720693953453,5134121691,daf3c0d7-ce15-47bc-b7a1-8d52941a6b11,Sismo Bit,Miranda/Arens,Runfla,Miranda/Arens,Bronca debute,,141,NLRD52082525,5134126160,Asset,,1,0.0044968146,EUR,1,0.0044968146,93%,0.0041820376,EUR,7611,282561,8117627370
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,FR,8720693953453,5134121691,daf3c0d7-ce15-47bc-b7a1-8d52941a6b11,Sismo Bit,Miranda/Arens,Runfla,Miranda/Arens,De la chusma,,331,NLRD52082265,5134127883,Asset,,1,0.0044968146,EUR,1,0.0044968146,93%,0.0041820376,EUR,7611,282561,8117627371
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,FR,8720693953453,5134121691,daf3c0d7-ce15-47bc-b7a1-8d52941a6b11,Sismo Bit,Miranda/Arens,Runfla,Miranda/Arens,Sueños rotos,,194,NLRD52082225,5134127005,Asset,,1,0.0044968146,EUR,1,0.0044968146,93%,0.0041820376,EUR,7611,282561,8117627372
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,FR,8720693953453,5134121691,daf3c0d7-ce15-47bc-b7a1-8d52941a6b11,Sismo Bit,Miranda/Arens,Runfla,Miranda/Arens,Runflero,,188,NLRD52082573,5134126945,Asset,,1,0.0044968146,EUR,1,0.0044968146,93%,0.0041820376,EUR,7611,282561,8117627373
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,DE,8720693951190,5132376164,2a3e72c9-f0a1-4519-a613-063fef015d50,RRoger,Roger Rotonda,Seven days in the morning,Roger Rotonda,Seven days in the morning,,346,NLRD52082071,5132388692,Asset,,1,0.0024485632,EUR,1,0.0024485632,93%,0.0022771638,EUR,7611,282561,8093962803
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,ES,8720693951190,5132376164,2a3e72c9-f0a1-4519-a613-063fef015d50,RRoger,Roger Rotonda,Seven days in the morning,Roger Rotonda,Seven days in the morning,,346,NLRD52082071,5132388692,Asset,,1,0.0051021651,EUR,1,0.0051021651,93%,0.0047450135,EUR,7611,282561,8107390249
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CR,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,11,0.0363129617,EUR,1,0.0363129617,93%,0.0337710544,EUR,7611,282561,8085972914
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,DO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,6,0.0013815315,EUR,1,0.0013815315,93%,0.0012848243,EUR,7611,282561,8099950486
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,DO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,8,0.0127106193,EUR,1,0.0127106193,93%,0.0118208759,EUR,7611,282561,8099950487
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,DO,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,18,0.0630693688,EUR,1,0.0630693688,93%,0.058654513,EUR,7611,282561,8099950491
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,EC,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,17,0.021702967,EUR,1,0.021702967,93%,0.0201837593,EUR,7611,282561,8100810609
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,ES,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,77,0.0137194986,EUR,1,0.0137194986,93%,0.0127591337,EUR,7611,282561,8103553166
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,ES,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,10,0.0225753825,EUR,1,0.0225753825,93%,0.0209951057,EUR,7611,282561,8103553174
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,ES,1963620633869,5140315364,348279,Adlomusic,Adlomusic,Eren vs. Zeke,Adlomusic,Eren vs. Zeke,,257,US3DF2217015,5140315380,Asset,,8,0.0177343025,EUR,1,0.0177343025,93%,0.0164929013,EUR,7611,282561,8103553183
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,ES,8720693958144,5140438751,8720693958144,Cami Wond,Cami Wond,Desencuentro,Cami Wond,Desencuentro,,153,NLRD52082427,5140473741,Asset,,3,0.000534526,EUR,1,0.000534526,93%,0.0004971092,EUR,7611,282561,8104113426
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,CR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,17,0.0024407423,EUR,1,0.0024407423,93%,0.0022698903,EUR,7611,282561,8085972907
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,10,0.0330117835,EUR,1,0.0330117835,93%,0.0307009587,EUR,7611,282561,8085972912
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,DE,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,8,0.0349746708,EUR,1,0.0349746708,93%,0.0325264438,EUR,7611,282561,8088867936
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,DO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,25,0.0057563824,EUR,1,0.0057563824,93%,0.0053534356,EUR,7611,282561,8099950484
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,DO,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,13,0.0455500997,EUR,1,0.0455500997,93%,0.0423615927,EUR,7611,282561,8099950489
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,EC,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0012766447,EUR,1,0.0012766447,93%,0.0011872796,EUR,7611,282561,8100810605
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,EC,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,33,0.0421292882,EUR,1,0.0421292882,93%,0.039180238,EUR,7611,282561,8100810607
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,EC,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,6,0.0076598702,EUR,1,0.0076598702,93%,0.0071236793,EUR,7611,282561,8100810610
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,EC,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,2,0.0025532904,EUR,1,0.0025532904,93%,0.0023745601,EUR,7611,282561,8100810611
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,EC,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,4,0.0051065808,EUR,1,0.0051065808,93%,0.0047491201,EUR,7611,282561,8100810614
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,ES,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,295,0.0525617158,EUR,1,0.0525617158,93%,0.0488823957,EUR,7611,282561,8103553164
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,ES,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,29,0.0654686081,EUR,1,0.0654686081,93%,0.0608858055,EUR,7611,282561,8103553171
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,ES,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,28,0.1428606284,EUR,1,0.1428606284,93%,0.1328603844,EUR,7611,282561,8103553177
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Student,ES,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0022200629,EUR,1,0.0022200629,93%,0.0020646585,EUR,7611,282561,8103553180
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,FR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.000376267,EUR,1,0.000376267,93%,0.0003499283,EUR,7611,282561,8112388153
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,FR,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0026953451,EUR,1,0.0026953451,93%,0.0025066709,EUR,7611,282561,8112388154
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,GQ,8720693963490,5144313726,0e357762-baa4-4645-b1dc-ef5ea4242a3e,Adlomusic,Adlomusic,Tanjiro vs. Gyutaro,Adlomusic,Tanjiro vs. Gyutaro,,188,NLRD52082590,5149066926,Asset,,1,0.0003708348,EUR,1,0.0003708348,93%,0.0003448764,EUR,7611,282561,8127858758
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,CO,8720693965067,5144738347,f7b642ab-5044-4159-bcf8-da1372dabfa2,Viento a favor,Duo Turica Doncel,Viento a favor,Duo Turica Doncel featuring Juan Acosta,ZAMBA DEL PAÑUELO,,284,AR0E02000003,5149094613,Asset,,1,0.0016850651,EUR,1,0.0016850651,93%,0.0015671105,EUR,7611,282561,8085751501
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,CO,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,3,0.0043759236,EUR,1,0.0043759236,93%,0.0040696089,EUR,7611,282561,8084864521
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,CO,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,3,0.0022307709,EUR,1,0.0022307709,93%,0.0020746169,EUR,7611,282561,8084864522
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,CR,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,1,0.0027340537,EUR,1,0.0027340537,93%,0.0025426699,EUR,7611,282561,8086308120
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,DO,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,1,0.0002302556,EUR,1,0.0002302556,93%,0.0002141377,EUR,7611,282561,8100188035
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,EC,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,5,0.0063832255,EUR,1,0.0063832255,93%,0.0059363997,EUR,7611,282561,8101236419
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,EC,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,1,0.0012766447,EUR,1,0.0012766447,93%,0.0011872796,EUR,7611,282561,8101236420
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,EC,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,6,0.0076598702,EUR,1,0.0076598702,93%,0.0071236793,EUR,7611,282561,8101236421
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,EC,8720693969775,5146265485,bd18d6d9-219b-4275-b907-7b448a35727f,Lautaro Benitez,Lautaro  Benitez,Tu Eres Lo Primero,Lautaro  Benitez,Tu Eres Lo Primero,,196,NLRD52082373,5146268571,Asset,,1,0.0012766447,EUR,1,0.0012766447,93%,0.0011872796,EUR,7611,282561,8101236422
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,GB,8720693980107,5149236580,aab14589-686f-4b96-a479-fdf11251ee62,Los Casettes,Los Casettes,Simple Los Casettes 2022,Los Casettes,Cabeza De Conejo,,201,NLRD52082190,5149239181,Asset,,1,0.0014555887,GBP,1.18842,0.001729850722854,93%,0.00160876118295,EUR,7611,282561,8123570162
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,GB,8720693980107,5149236580,aab14589-686f-4b96-a479-fdf11251ee62,Los Casettes,Los Casettes,Simple Los Casettes 2022,Los Casettes,Cabeza De Conejo,,201,NLRD52082190,5149239181,Asset,,4,0.0138627826,GBP,1.18842,0.016474808097492,93%,0.015321571509276,EUR,7611,282561,8123570163
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,ES,8720693993336,5157091158,17dab595-e210-4883-8e67-abf5b1c042f3,Meteoro,Laja Y El Sobreviviente,Italpark,Laja Y El Sobreviviente,Cinema 180º,,302,NLRD52082483,5157093478,Asset,,1,0.0001781757,EUR,1,0.0001781757,93%,0.0001657034,EUR,7611,282561,8106404679
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,ES,8720693993336,5157091158,17dab595-e210-4883-8e67-abf5b1c042f3,Meteoro,Laja Y El Sobreviviente,Italpark,Laja Y El Sobreviviente,Super 8 Volante,,213,NLRD52082407,5157093064,Asset,,1,0.0001781757,EUR,1,0.0001781757,93%,0.0001657034,EUR,7611,282561,8106404680
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,ES,8720693999154,5166875967,2a5d243a-9e67-4589-ad73-a98a5bddb5c7,Independiente,Aldi Vincenti | La seño de arte,LA CIGARRA Y LA HORMIGA - Serie de Fábulas,Aldi Vincenti | La seño de arte,LA CIGARRA Y LA HORMIGA - Serie de Fábulas,,113,ARYNH2200004,5172029290,Asset,,1,0.0051021651,EUR,1,0.0051021651,93%,0.0047450135,EUR,7611,282561,8105449280
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,018736385858,5132214551,115571,Zunny,Zunny,Falsa Esperanza,Zunny,Falsa Esperanza,,194,US3DF2007227,5132214573,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122984607
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,MX,018736385858,5132214551,115571,Zunny,Zunny,Falsa Esperanza,Zunny,Falsa Esperanza,,194,US3DF2007227,5132214573,Asset,,2,0.0019804282,EUR,1,0.0019804282,93%,0.0018417982,EUR,7611,282562,8122984610
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,MX,018736385858,5132214551,115571,Zunny,Zunny,Falsa Esperanza,Zunny,Falsa Esperanza,,194,US3DF2007227,5132214573,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122984611
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,018736621581,5132421255,122320,Sol Maribel Vera Aranda,Zunny,Diva,Zunny,Diva,,213,US3DF2024886,5132421267,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122005954
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,018736079672,5132681866,139887,Sol Vera,Zunny,El Pecado,Zunny,El Pecado,,267,US3DF2089878,5132681901,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122005964
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,024543156628,5133120045,162292,Zunny,Zunny,Flex,Zunny,Flex,,164,USANG2114106,5133120071,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122984609
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,024543172918,5133170494,164121,Sol Vera,Zunny,El Pecado REMIX,Zunny,El Pecado REMIX,,295,USANG2117360,5133170523,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122005963
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,024543285434,5133545125,177571,Sol Vera,Zunny,Avión,Zunny,Avión,,189,USANG2156495,5133545163,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8122005962
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,GT,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,28,0.0233322092,EUR,1,0.0233322092,93%,0.0216989546,EUR,7611,282562,8085368932
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,GT,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,3,0.0024998798,EUR,1,0.0024998798,93%,0.0023248882,EUR,7611,282562,8085368936
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,HN,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,15,0.014785635,EUR,1,0.014785635,93%,0.0137506406,EUR,7611,282562,8087111419
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,HN,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,2,0.0019714184,EUR,1,0.0019714184,93%,0.0018334191,EUR,7611,282562,8087111423
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,IN,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,1,0.0004527641,EUR,1,0.0004527641,93%,0.0004210706,EUR,7611,282562,8095347898
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8117141821
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,473,0.468371312,EUR,1,0.468371312,93%,0.4355853202,EUR,7611,282562,8117141825
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,DUO,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,37,0.0366379251,EUR,1,0.0366379251,93%,0.0340732703,EUR,7611,282562,8117141829
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,747,0.7396900013,EUR,1,0.7396900013,93%,0.6879117012,EUR,7611,282562,8117141833
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,94,0.093080134,EUR,1,0.093080134,93%,0.0865645246,EUR,7611,282562,8117141837
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Premium,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,39,0.0386183533,EUR,1,0.0386183533,93%,0.0359150686,EUR,7611,282562,8117141842
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Student,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,12,0.0118825702,EUR,1,0.0118825702,93%,0.0110507903,EUR,7611,282562,8117141844
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,64,0.0633737082,EUR,1,0.0633737082,93%,0.0589375486,EUR,7611,282562,8117141848
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,1,0.0009902146,EUR,1,0.0009902146,93%,0.0009208996,EUR,7611,282562,8117141852
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,MX,8720693952876,5133699818,d76b921e-5573-4aa9-92d7-e01ad8889711,Adlomusic,Adlomusic,Tanjiro vs. Daki,Adlomusic,Tanjiro vs. Daki,,286,NLRD52082457,5133702334,Asset,,8,0.0139537228,EUR,1,0.0139537228,93%,0.0129769622,EUR,7611,282562,8117141855
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,GT,8720693953156,5133922274,7a4b490b-a6c7-4add-a099-80b4abc045d8,Adlomusic,Adlomusic,Uzui vs. Gyutaro,Adlomusic,Uzui vs. Gyutaro,,177,NLRD52082139,5133923410,Asset,,38,0.0316651407,EUR,1,0.0316651407,93%,0.0294485809,EUR,7611,282562,8085368934
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Family plan,GT,8720693953156,5133922274,7a4b490b-a6c7-4add-a099-80b4abc045d8,Adlomusic,Adlomusic,Uzui vs. Gyutaro,Adlomusic,Uzui vs. Gyutaro,,177,NLRD52082139,5133923410,Asset,,19,0.0158325709,EUR,1,0.0158325709,93%,0.0147242909,EUR,7611,282562,8085368938
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Ad-supported,HN,8720693953156,5133922274,7a4b490b-a6c7-4add-a099-80b4abc045d8,Adlomusic,Adlomusic,Uzui vs. Gyutaro,Adlomusic,Uzui vs. Gyutaro,,177,NLRD52082139,5133923410,Asset,,6,0.0059142542,EUR,1,0.0059142542,93%,0.0055002564,EUR,7611,282562,8087111421
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Other,HN,8720693953156,5133922274,7a4b490b-a6c7-4add-a099-80b4abc045d8,Adlomusic,Adlomusic,Uzui vs. Gyutaro,Adlomusic,Uzui vs. Gyutaro,,177,NLRD52082139,5133923410,Asset,,2,0.0047363932,EUR,1,0.0047363932,93%,0.0044048457,EUR,7611,282562,8087111424
2022-02-01,2022-02-28,Spotify,Spotify,Streaming,Trial,MX,8720693953156,5133922274,7a4b490b-a6c7-4add-a099-80b4abc045d8,Adlomusic,Adlomusic,Uzui vs. Gyutaro,Adlomusic,Uzui vs. Gyutaro,,177,NLRD52082139,5133923410,Asset,,2,0.0019804282,EUR,1,0.0019804282,93%,0.0018417982,EUR,7611,282562,8117141823
